title,url,category,rating,rating_count,meta_data,image_url,ingredients,directions,nutrition
Slow Cooker Baby Back Ribs,https://www.allrecipes.com/recipe/228498/slow-cooker-baby-back-ribs/,"['Home', 'Recipes', 'Meat and Poultry', 'Pork', 'Pork Rib Recipes', 'Baby Back Ribs', 'Slow Cooker Baby Back Ribs']",4.5,1236,"['cook: 4 hrs 10 mins', 'total: 4 hrs 20 mins', 'prep: 10 mins', 'Servings: 6']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F02%2Fslow-cooker-baby-back-ribs.jpg,"['3 pounds baby back ribs, trimmed ', ' salt and ground black pepper, to taste ', '½ onion, sliced ', '1 clove garlic, minced ', '1 (18 ounce) bottle barbeque sauce ']","['Season ribs with salt and pepper.', 'Pour 1/2 cup water into slow cooker, then add ribs. Scatter onion and garlic over top.', 'Cover and cook on High for 4 hours (or Low for 8 hours).', 'Preheat the oven to 375 degrees F (190 degrees C).', 'Transfer ribs to a baking sheet. Discard onion and garlic. Coat ribs with barbeque sauce.', 'Bake ribs in the preheated oven until sauce caramelizes and sticks to meat, 10 to 15 minutes.', 'Discover the best slow cookers to buy for making our favorite slow cooker recipes.']",Per Serving:  501 calories; protein 24.3g; carbohydrates 32.4g; fat 29.6g; cholesterol 117mg; sodium 1067.4mg. Full Nutrition
Warm Berry Compote,https://www.allrecipes.com/recipe/256825/warm-berry-compote/,"['Home', 'Recipes', 'Desserts', 'Fruit Desserts', 'Orange Dessert Recipes', 'Warm Berry Compote']",5,16,"['cook: 1 hr 35 mins', 'total: 1 hr 45 mins', 'prep: 10 mins', 'Servings: 6', 'Yield: 6 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4460178.jpg,"['6 cups frozen mixed berries ', '½ cup white sugar ', '1\u2009½ teaspoons finely grated orange zest ', '¼ cup orange juice ', '2 tablespoons cornstarch ', '2 tablespoons water ']","['Stir together berries, sugar, zest, and juice in a slow cooker. Cook on High until bubbling, about 1 1/2 hours.', 'Stir together cornstarch and water in a cup until fully dissolved. Stir into berry mixture. Cook, covered, until thickened, 5 to 10 minutes more. Serve warm or room temperature.']",Per Serving:  140 calories; protein 1.1g; carbohydrates 37.3g; fat 0.5g; sodium 0.4mg. Full Nutrition
26 Ground Beef Recipes to Make in Your Slow Cooker,https://www.allrecipes.com/gallery/ground-beef-slow-cooker-recipes/,"['Home', 'Recipes', 'Meat and Poultry', 'Beef', 'Ground Beef Recipes', '26 Ground Beef Recipes to Make in Your Slow Cooker']",,,,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F08%2F4504752_slow-cooker-salisbury-steak_delta-whiskey-1.jpg,[],[],
Slow Cooker Texas Pulled Pork,https://www.allrecipes.com/recipe/92462/slow-cooker-texas-pulled-pork/,"['Home', 'Recipes', 'Main Dishes', 'Pork', 'Pulled Pork', 'Slow Cooker Texas Pulled Pork']",4.5,2915,"['cook: 5 hrs', 'total: 5 hrs 15 mins', 'prep: 15 mins', 'Servings: 8', 'Yield: 8 sandwiches']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F02%2F17%2F92462-slow-cooker-texas-pulled-pork-mfs_1774-2.jpg,"['1 teaspoon vegetable oil ', '1 (4 pound) pork shoulder roast ', '1 cup barbeque sauce ', '½ cup apple cider vinegar ', '½ cup chicken broth ', '¼ cup light brown sugar ', '1 tablespoon prepared yellow mustard ', '1 tablespoon Worcestershire sauce ', '1 tablespoon chili powder ', '1 extra large onion, chopped ', '2 large cloves garlic, crushed ', '1\u2009½ teaspoons dried thyme ', '8 hamburger buns, split ', '2 tablespoons butter, or as needed ']","['Pour the vegetable oil into the bottom of a slow cooker. Place the pork roast into the slow cooker; pour in the barbecue sauce, apple cider vinegar, and chicken broth. Stir in the brown sugar, yellow mustard, Worcestershire sauce, chili powder, onion, garlic, and thyme. Cover and cook on High until the roast shreds easily with a fork, 5 to 6 hours.', 'Remove the roast from the slow cooker, and shred the meat using two forks. Return the shredded pork to the slow cooker, and stir the meat into the juices.', 'Spread the inside of both halves of hamburger buns with butter. Toast the buns, butter side down, in a skillet over medium heat until golden brown. Spoon pork into the toasted buns.', 'The pork can also be cooked on Low for 10 to 12 hours.', 'Discover the best slow cookers to buy for making our favorite slow cooker recipes.']",Per Serving:  528 calories; protein 31.9g; carbohydrates 45.5g; fat 23.2g; cholesterol 98.4mg; sodium 802.7mg. Full Nutrition
Slow Cooker Cowboy Beans,https://www.allrecipes.com/recipe/242080/slow-cooker-cowboy-beans/,"['Home', 'Recipes', 'Side Dish', 'Beans and Peas', 'Baked Bean Recipes', 'Slow Cooker Cowboy Beans']",4.5,56,"['cook: 3 hrs 10 mins', 'total: 3 hrs 20 mins', 'prep: 10 mins', 'Servings: 8', 'Yield: 8 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2219126.jpg,"['1 pound hamburger ', '½ pound bacon ', '1 (28 ounce) can baked beans with pork ', '1 (15 ounce) can kidney beans, rinsed and drained ', '1 (15 ounce) can lima beans, rinsed and drained ', '2 onions, chopped ', '1 cup ketchup ', '1 cup brown sugar ', '1 teaspoon prepared mustard ']","['Heat a large skillet over medium-high heat. Cook and stir hamburger and bacon together in the hot skillet until hamburger is browned and crumbly, 7 to 10 minutes.', 'Stir cooked hamburger and bacon, baked beans with pork, kidney beans, lima beans, onions, ketchup, brown sugar, and mustard together in the bottom of your slow cooker.', 'Cook on Low until hot and thickened, at least 3 hours.']",Per Serving:  471 calories; protein 24.8g; carbohydrates 67.7g; fat 12.6g; cholesterol 52.6mg; sodium 1216.7mg. Full Nutrition
Slow Cooker Sauerkraut and Sausage,https://www.allrecipes.com/recipe/17507/slow-cooker-sauerkraut-and-sausage/,"['Home', 'Recipes', 'Meat and Poultry', 'Pork', 'Ground Pork Recipes', 'Slow Cooker Sauerkraut and Sausage']",4.5,151,"['cook: 4 hrs', 'total: 4 hrs 15 mins', 'prep: 15 mins', 'Servings: 5', 'Yield: 4 to 6 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F56298.jpg,"['1 (20 ounce) can sauerkraut ', '¼ cup brown sugar ', '1\u2009½ pounds ground pork sausage ', '1 onion, sliced ']","['In a medium bowl, combine the sauerkraut and brown sugar. then place in slow cooker. Arrange the sausage and onion over the sauerkraut.', 'Cook on high for two hours, check for dryness, adding some water if necessary, then reduce to low setting, and cook on low for two more hours.']",Per Serving:  640 calories; protein 17.2g; carbohydrates 19g; fat 55.1g; cholesterol 92.6mg; sodium 1652.7mg. Full Nutrition
Saucy Slow Cooker Pork Chops,https://www.allrecipes.com/recipe/229770/saucy-slow-cooker-pork-chops/,"['Home', 'Recipes', 'Main Dishes', 'Pork', 'Pork Chop Recipes', 'Boneless', 'Saucy Slow Cooker Pork Chops']",4.5,170,"['cook: 6 hrs 10 mins', 'total: 6 hrs 25 mins', 'prep: 15 mins', 'Servings: 5', 'Yield: 5 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1055211.jpg,"['3 tablespoons olive oil ', '5 boneless pork chops, trimmed ', '1 onion, sliced ', '2 green bell peppers, sliced ', '1 (8 ounce) can tomato sauce ', '¼ cup brown sugar ', '1 tablespoon apple cider vinegar ', '2 teaspoons Worcestershire sauce ', '1\u2009½ teaspoons salt ', '2 tablespoons cornstarch (Optional)']","['Heat olive oil in a large skillet over medium heat; cook pork chops in the hot oil until browned, about 5 minutes per side. Transfer browned pork chops to a slow cooker; top pork chops with onion and green peppers.', 'Whisk tomato sauce, brown sugar, vinegar, Worcestershire sauce, and salt together in a bowl. Pour sauce into slow cooker, gently stirring to coat meat and vegetables.', 'Cook pork chops on Low until tender, 6 to 8 hours.', 'Transfer pork chops to a serving platter; tent with aluminum foil to keep warm. Whisk cornstarch into sauce until thickened; spoon sauce and vegetables over pork chops.']",Per Serving:  321 calories; protein 24.8g; carbohydrates 20.9g; fat 15.2g; cholesterol 59.1mg; sodium 994.6mg. Full Nutrition
Slow Cooker Ham,https://www.allrecipes.com/recipe/80525/slow-cooker-ham/,"['Home', 'Recipes', 'Everyday Cooking', 'Slow Cooker', 'Main Dishes', 'Pork', 'Ham', 'Slow Cooker Ham']",4.5,1419,"['cook: 8 hrs', 'total: 8 hrs 5 mins', 'prep: 5 mins', 'Servings: 24']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F-0001%2F11%2F30%2F5280017-2000.jpg,"['2 cups packed brown sugar ', '1 (8 pound) cured, bone-in picnic ham ']","['Spread about 1 1/2 cups of brown sugar on the bottom of a slow cooker.', 'Place ham on the brown sugar with the flat side facing down; you might have to trim it a little to make it fit. Use your hands to rub the remaining brown sugar onto the ham.', 'Cover, and cook on Low for 8 hours.', ""If you are using a spiral-cut ham, you'll want to cut the cooking time by about half as a spiral-cut will dry out faster."", 'You can add a 6-ounce can pineapple juice or crushed pineapple and a few pinches of ground cloves in Step 2, if desired.']",Per Serving:  360 calories; protein 25.8g; carbohydrates 18g; fat 20.1g; cholesterol 74.2mg; sodium 1425.1mg. Full Nutrition
Slow Cooker Beef Stew,https://www.allrecipes.com/recipe/14685/slow-cooker-beef-stew-i/,"['Home', 'Recipes', 'Soups, Stews and Chili Recipes', 'Stews', 'Beef', 'Slow Cooker Beef Stew']",4.5,5268,"['cook: 4 hrs', 'total: 4 hrs 20 mins', 'prep: 20 mins', 'Servings: 6', 'Yield: 6 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F09%2F14685-slow-cooker-beef-stew-mfs-318.jpg,"['2 pounds beef stew meat, cut into 1-inch pieces ', '¼ cup all-purpose flour ', '½ teaspoon salt ', '½ teaspoon ground black pepper ', '1\u2009½ cups beef broth ', '4 medium carrots, sliced ', '3 medium potatoes, diced ', '1 medium onion, chopped ', '1 stalk celery, chopped ', '1 teaspoon Worcestershire sauce ', '1 teaspoon ground paprika ', '1 clove garlic, minced ', '1 large bay leaf ']","['Place meat in slow cooker.', 'Mix flour, salt, and pepper together in a small bowl. Pour over meat, and stir until meat is coated.', 'Add beef broth, carrots, potatoes, onion, celery, Worcestershire sauce, paprika, garlic, and bay leave; stir to combine.', 'Cover, and cook until beef is tender enough to cut with a spoon, on Low for 8 to 12 hours, or on High for 4 to 6 hours.', 'This original recipe submission called for slow cooking on Low for 10 to 12 hours. When making the video for this recipe, our food stylists found a cook time of 8 hours on Low (or 4 hours on High) was sufficient. Please stir and check doneness along the way to be sure your meat is cooked properly.']",Per Serving:  576 calories; protein 44.1g; carbohydrates 29.8g; fat 30.3g; cholesterol 131.5mg; sodium 541.5mg. Full Nutrition
Slow Cooker Shredded Chicken in Yogurt Sauce,https://www.allrecipes.com/recipe/265795/slow-cooker-shredded-chicken-in-yogurt-sauce/,"['Home', 'Recipes', 'Meat and Poultry', 'Chicken', 'Breast', 'Slow Cooker Shredded Chicken in Yogurt Sauce']",4,15,"['cook: 8 mins', 'total: 18 mins', 'prep: 10 mins', 'Servings: 3', 'Yield: 3 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5310695.jpg,"['½ cup fat-free Greek yogurt ', '1 (6 ounce) can tomato paste ', '1 onion, chopped ', '4 cloves garlic ', '2 tablespoons curry powder ', '1 tablespoon grated fresh ginger root ', '1\u2009½ pounds skinless chicken breasts ', ' salt and freshly ground black pepper to taste ', '1 teaspoon sriracha sauce, or to taste (Optional)']","['Combine yogurt, tomato paste, onion, garlic, curry powder, ginger, salt, and pepper in the slow cooker. Add chicken breasts and mix with yogurt sauce.', 'Cook on Low until chicken is tender and cooked through, about 8 hours. Shred with 2 forks.', ""Cook's Note:"", 'We added a little sriracha sauce at the end.', 'Try using a liner in your slow cooker for easier cleanup']",Per Serving:  377 calories; protein 52.8g; carbohydrates 19.6g; fat 9.7g; cholesterol 136.7mg; sodium 679.1mg. Full Nutrition
Honey-Garlic Slow Cooker Chicken Thighs,https://www.allrecipes.com/recipe/236609/honey-garlic-slow-cooker-chicken-thighs/,"['Home', 'Recipes', 'Meat and Poultry', 'Chicken', 'Chicken Thigh Recipes', 'Honey-Garlic Slow Cooker Chicken Thighs']",4,2998,"['cook: 6 hrs', 'total: 6 hrs 10 mins', 'prep: 10 mins', 'Servings: 4', 'Yield: 4 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2015%2F12%2F1411947_Honey-Garlic-Slow-Cooker-Chicken-Thighs_236609-_Photo-by-Sherri.jpg,"['4 skinless, boneless chicken thighs ', '½ cup soy sauce ', '½ cup ketchup ', '⅓ cup honey ', '3 cloves garlic, minced ', '1 teaspoon dried basil ']","['Lay chicken thighs into the bottom of a 4-quart slow cooker.', 'Whisk soy sauce, ketchup, honey, garlic, and basil together in a bowl; pour over the chicken.', 'Cook on Low for 6 hours.', 'Please note differences in ingredients and cooking time when using the magazine version of this recipe.']",Per Serving:  325 calories; protein 21.9g; carbohydrates 34.2g; fat 11.9g; cholesterol 70.9mg; sodium 2203.7mg. Full Nutrition
Slow-Cooker Corned Beef and Cabbage,https://www.allrecipes.com/recipe/84270/slow-cooker-corned-beef-and-cabbage/,"['Home', 'Recipes', 'Main Dishes', 'Beef', 'Corned Beef Recipes', 'Corned Beef and Cabbage Recipes', 'Slow-Cooker Corned Beef and Cabbage']",4.5,1939,"['cook: 9 hrs', 'total: 9 hrs 15 mins', 'prep: 15 mins', 'Servings: 8', 'Yield: 8 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F01%2F2152835.jpg,"['4 large carrots, peeled and cut into matchstick pieces ', '10 baby red potatoes, quartered ', '1 onion, peeled and cut into bite-sized pieces ', '4 cups water ', '1 (4 pound) corned beef brisket with spice packet ', '6 ounces beer ', '½ head cabbage, coarsely chopped ']","['Place the carrots, potatoes, and onion into the bottom of a slow cooker, pour in the water, and place the brisket on top of the vegetables. Pour the beer over the brisket. Sprinkle on the spices from the packet, cover, and set the cooker on High.', 'Cook the brisket for about 8 hours. An hour before serving, stir in the cabbage and cook for 1 more hour.']",Per Serving:  473 calories; protein 23.6g; carbohydrates 49.5g; fat 19.6g; cholesterol 99.5mg; sodium 1280.6mg. Full Nutrition
Marie's Easy Slow Cooker Pot Roast,https://www.allrecipes.com/recipe/16346/maries-easy-slow-cooker-pot-roast/,"['Home', 'Recipes', 'Main Dishes', 'Beef', 'Pot Roast Recipes', ""Marie's Easy Slow Cooker Pot Roast""]",4.5,2343,"['cook: 9 hrs', 'total: 9 hrs 40 mins', 'prep: 40 mins', 'Servings: 8', 'Yield: 6 to 8 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F02%2F3566746.jpg,"['4 pounds chuck roast ', ' salt and pepper to taste ', '1 packet dry onion soup mix ', '1 cup water ', '3 carrots, chopped ', '1 onion, chopped ', '3 potatoes, peeled and cubed ', '1 stalk celery, chopped ']","['Season the roast with salt and pepper to taste. Brown on all sides in a large skillet over high heat, about 4 minutes per side.', 'Place the roast in the slow cooker and add the soup mix, water, carrots, onion, potatoes, and celery.', 'Cover and cook on Low setting for 8 to 10 hours.']",Per Serving:  540 calories; protein 45.7g; carbohydrates 18.2g; fat 30.6g; cholesterol 147.4mg; sodium 271.9mg. Full Nutrition
Mississippi Pot Roast,https://www.allrecipes.com/recipe/260697/mississippi-pot-roast/,"['Home', 'Recipes', 'Main Dishes', 'Beef', 'Pot Roast Recipes', 'Mississippi Pot Roast']",4.5,296,"['cook: 8 hrs', 'total: 8 hrs 5 mins', 'prep: 5 mins', 'Servings: 8', 'Yield: 8 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F03%2F23%2F4564532.jpg,"['1 (3 pound) chuck roast ', '½ (12 ounce) jar pepperoncini ', '½ (12 ounce) jar pepperoncini juice ', '1 (1 ounce) packet au jus gravy mix ', '1 (0.4 oz) package buttermilk ranch dressing (such as Hidden Valley®) ', ' salt and ground black pepper to taste ']","['Combine chuck roast, pepperoncini, pepperoncini juice, au jus mix, buttermilk ranch dressing, salt, and pepper in a slow cooker. Cook on Low until roast is fork-tender, about 8 hours.', 'Pull chuck apart with 2 forks. Cover with aluminum foil to keep warm.']",Per Serving:  280 calories; protein 20g; carbohydrates 2.9g; fat 20.1g; cholesterol 78.2mg; sodium 915.4mg. Full Nutrition
25 Slow Cooker Recipes to Make Your Easter Dinner Easier,https://www.allrecipes.com/gallery/easter-slow-cooker-recipes/,"['Home', 'Recipes', 'Holidays and Events Recipes', 'Easter', '25 Slow Cooker Recipes to Make Your Easter Dinner Easier']",,,,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F04%2F07%2Fslow-cooker-ham-2000.jpeg,[],[],
Amazing Pork Tenderloin in the Slow Cooker,https://www.allrecipes.com/recipe/75861/amazing-pork-tenderloin-in-the-slow-cooker/,"['Home', 'Recipes', 'Meat and Poultry', 'Pork', 'Pork Tenderloin Recipes', 'Amazing Pork Tenderloin in the Slow Cooker']",4,3508,"['prep: 5 mins', 'cook: 4 hrs', 'additional: 10 mins', 'total: 4 hrs 15 mins', 'other-time: 10', 'Servings: 6']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F10%2F05%2F5197205-amazing-pork-tenderloin-in-the-slow-cooker-Amy-Stillman-Lammert-2000.jpeg,"['1 (2 pound) pork tenderloin ', '1 (1 ounce) envelope dry onion soup mix ', '1 cup water ', '¾ cup red wine ', '3 tablespoons soy sauce ', '3 tablespoons minced garlic ', ' freshly ground black pepper to taste ']","['Place pork tenderloin and soup mix in a slow cooker. Pour water, wine, and soy sauce on top, turning pork to coat. Carefully spread garlic over pork, leaving as much on top as possible. Sprinkle with pepper.', 'Cover and cook on Low for 4 hours or until the internal temperature reaches 145 degrees F (63 degrees C).', 'Remove pork from the slow cooker and let rest for 10 minutes. Slice and serve with cooking liquid on the side as au jus.']",Per Serving:  180 calories; protein 24.5g; carbohydrates 5.8g; fat 3.7g; cholesterol 65.5mg; sodium 917.5mg. Full Nutrition
Slow Cooker Chicken and Dumplings,https://www.allrecipes.com/recipe/8941/slow-cooker-chicken-and-dumplings/,"['Home', 'Recipes', 'Soups, Stews and Chili Recipes', 'Soup Recipes', 'Chicken Soup Recipes', 'Chicken and Dumpling Recipes', 'Slow Cooker Chicken and Dumplings']",4.5,9673,"['cook: 5 hrs', 'total: 5 hrs 10 mins', 'prep: 10 mins', 'Servings: 8']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F02%2F18%2F8941-slow-cooker-chicken-and-dumplings-mfs1813.jpg,"['4 skinless, boneless chicken breast halves ', '2 tablespoons butter ', '2 (10.5 ounce) cans condensed cream of chicken soup ', '1 medium onion, finely diced ', '1 (10 ounce) package refrigerated biscuit dough ', '2 cups water, or as needed to cover ']","[""A sure-fire way to bring everyone at your table together? Chicken and dumplings! This top-rated, crowd-pleasing recipe is beloved by the Allrecipes community. Plus, it comes together with just five basic ingredients you probably already have on hand. You can't ask for much more than that, folks.\xa0"", 'Chicken and dumplings is a soup-like dish that consists of chicken, a thick broth, and dumplings made out of biscuit dough. The iconic comfort food is filling, made with cheap ingredients, and deliciously cozy.\xa0', ""Here's what you'll need to make incredibly easy slow cooker chicken and dumplings:"", 'ChickenOpt for boneless, skinless chicken breast halves.', 'ButterButter adds creaminess and richness to this comforting meal.\xa0', 'Canned SoupTwo cans of condensed cream of chicken soup make this Crock-Pot chicken and dumplings recipe quick and easy to throw together.\xa0', 'OnionKick the flavor up a notch with a diced onion. As the chicken and dumplings cook, the flavor will deepen.\xa0', 'Refrigerated Biscuit DoughInstead of making homemade dumplings, try using refrigerated biscuit dough for a convenient shortcut.\xa0', ""It couldn't be easier to make Crock-Pot chicken and dumplings. Basically, you'll just add the chicken, butter, soup, and onion to a slow cooker and cook on high for about five or six hours. Add the shredded biscuit dough about 30 minutes before serving. Let the dough cook in the soup until it's no longer raw.\xa0"", 'We think this dish is delicious on its own, but some reviewers say they like to add a little flavor with spices and seasonings they have on hand, such as paprika and garlic. This recipe is easily customizable, so spice it up however you please.\xa0', 'Let chicken and dumplings cool completely before packing away for storage. Place in an airtight container and store in the fridge for up to five days. Reheat in the microwave, on the stove, or in the oven.\xa0', 'Yes, you can freeze chicken and dumplings. Allow the dish to cool completely, then remove the dumplings and place them in a freezer-safe container or zip-top bag. Place the remaining chicken and soup into a separate freezer-safe storage container or zip-top bag.\xa0', ""When you're ready to eat, put the chicken and soup in a pot on the stove. Bring to a boil. In the meantime, thaw the dumplings (in the storage container) in warm water.\xa0"", 'Add the thawed dumplings to the boiling mixture, reduce to a simmer, and cook for 10 to 15 more minutes before serving.\xa0', '""Easy and cheap to make,"" says Georgia Girl. ""The recipe is full of flavor as written, but easy to tweak for personal tastes. I used chicken broth instead of water and some basic seasoning (cumin, poultry seasoning, all-purpose seasoning, and fresh cracked black pepper) as I read in other reviews.""', '""This is so yummy,"" raves Tracy. ""I absolutely love it on a cold day...it is so warm and filling! I will make this recipe over and over again.""', '""This was so good and so easy,"" according to savantsrn. ""Tastes like the from-scratch version that my grandmother always made. I added carrots and creamed corn to the mix and it turned out wonderful.""', 'Editorial contributions by Corey Williams', 'Place chicken, condensed soup, onion, and butter in a slow cooker. Add enough water to cover.', 'Cover and cook for 5 to 6 hours on High.', 'About 30 minutes before serving, tear biscuit dough into pieces. Place dough in the slow cooker. Cook until dough is no longer raw in the center.', 'Cover chicken with stock instead of water for a richer flavor, if you prefer.', 'You can use more biscuit dough if you like, but the biscuits might take longer to cook.']",Per Serving:  385 calories; protein 18.1g; carbohydrates 37g; fat 18g; cholesterol 44.8mg; sodium 1244.6mg. Full Nutrition
Slow Cooker Baby Back Ribs,https://www.allrecipes.com/recipe/228498/slow-cooker-baby-back-ribs/,"['Home', 'Recipes', 'Meat and Poultry', 'Pork', 'Pork Rib Recipes', 'Baby Back Ribs', 'Slow Cooker Baby Back Ribs']",4.5,1236,"['cook: 4 hrs 10 mins', 'total: 4 hrs 20 mins', 'prep: 10 mins', 'Servings: 6']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F02%2Fslow-cooker-baby-back-ribs.jpg,"['3 pounds baby back ribs, trimmed ', ' salt and ground black pepper, to taste ', '½ onion, sliced ', '1 clove garlic, minced ', '1 (18 ounce) bottle barbeque sauce ']","['Season ribs with salt and pepper.', 'Pour 1/2 cup water into slow cooker, then add ribs. Scatter onion and garlic over top.', 'Cover and cook on High for 4 hours (or Low for 8 hours).', 'Preheat the oven to 375 degrees F (190 degrees C).', 'Transfer ribs to a baking sheet. Discard onion and garlic. Coat ribs with barbeque sauce.', 'Bake ribs in the preheated oven until sauce caramelizes and sticks to meat, 10 to 15 minutes.', 'Discover the best slow cookers to buy for making our favorite slow cooker recipes.']",Per Serving:  501 calories; protein 24.3g; carbohydrates 32.4g; fat 29.6g; cholesterol 117mg; sodium 1067.4mg. Full Nutrition
Grandpa's Classic Coney Sauce,https://www.allrecipes.com/recipe/100182/grandpas-classic-coney-sauce/,"['Home', 'Recipes', 'Side Dish', 'Sauces and Condiments', 'Sauces', ""Grandpa's Classic Coney Sauce""]",4.5,490,"['cook: 2 hrs', 'total: 2 hrs 10 mins', 'prep: 10 mins', 'Servings: 12', 'Yield: 12 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F649489.jpg,"['2 pounds ground beef ', '½ cup chopped onion ', '1\u2009½ cups ketchup ', '¼ cup white sugar ', '¼ cup white vinegar ', '¼ cup prepared yellow mustard ', '½ teaspoon celery seed ', '¾ teaspoon Worcestershire sauce ', '½ teaspoon ground black pepper ', '¾ teaspoon salt ']","['Place the ground beef and onion in a large skillet over medium-high heat. Cook, stirring to crumble, until beef is browned. Drain. Transfer the beef and onion to a slow cooker and stir in the ketchup, sugar, vinegar and mustard. Season with celery seed, Worcestershire sauce, pepper and salt. Cover and simmer on Low setting for a few hours before serving.']",Per Serving:  186 calories; protein 13.5g; carbohydrates 12.8g; fat 9.2g; cholesterol 45.9mg; sodium 586.1mg. Full Nutrition
